HRV ANALYSIS RESULTS - 03-Apr-2025 22:41:42
Kubios HRV Premium
3.5.0
released in May 2021

Analyzed by:  -  - 

File name: E:\Anna\Sleep\2025-04-01_15.55.15_E_T_20_09_11_SD_Session1\E_T_20_09_11_Session1_sleep_1_Calibrated_SD.csv
Measurement date:  
File type: asciiCUSTOMPPG
Channel label: RR data
Data length: 00:30:15 (h:min:s)
Measurement rate: - 

Parameters
 Number of samples: 6
 Detrending method: Smoothn priors (lambda: 500)
 Min/Max HR as average of: 5 beats
 Threshold for NNxx/pNNxx: 50 ms
 Frequency bands
  VLF: 0 - 0.04 Hz
  LF: 0.04 - 0.15 Hz
  HF: 0.15 - 0.4 Hz
 Interpolation rate: 4 Hz
 Points in frequency-domain: 300 points/Hz
 FFT spectrum options
  Window width: 300 s
  Window overlap: 50 %
 Use Lomb-Scargle periodogram instead of FFT: 0
 Lomb smoothing window: 0.02 Hz
 AR spectrum options
  AR model order: 16
  Use factorization: No
 Apply detrending for nonlinear analysis: 1
 Entropy, embedding dimension: 2
 Entropy, tolerance: 0.2 x SD
 DFA, short-term fluctuations: 4-12 beats
 DFA, long-term fluctuations: 13-64 beats
 RPA and D2, embedding dimension: 10
 RPA, threshold: 3.1623 x SD
 Time-varying options
  Window width: 300 s
  Grid interval: 60 s
  Spectrum estimation method: spectrogram

Performed Analysis
 Standard analysis: Yes
 Time-varying analysis: Yes

RR Interval Samples Selected for Analysis
                              ,    Sample 1,    Sample 2,    Sample 3,    Sample 4,    Sample 5,    Sample 6,
  Sample limits (hh:mm:ss):   ,00:00:00-00:05:00,00:05:00-00:10:00,00:10:00-00:15:00,00:15:00-00:20:00,00:20:00-00:25:00,00:25:01-00:30:01,
  Sample Analysis Type: Single samples
  Beat correction: Automatic correction
  Beats total:                ,         442,         437,         430,         433,         424,         421,
  Beats corrected:            ,           3,           0,           2,           0,           1,           2,
  Beats corrected (%):        ,       0.679,           0,       0.465,           0,       0.236,       0.475,
  Effective data length (s):  ,         300,         300,         300,         300,         300,         300,
  Effective data length (%):  ,      100.00,      100.00,      100.00,      100.00,      100.00,      100.00,


RESULTS FOR SINGLE SAMPLES
STANDARD RESULTS
                              ,    SAMPLE 1,            ,    SAMPLE 2,            ,    SAMPLE 3,            ,    SAMPLE 4,            ,    SAMPLE 5,            ,    SAMPLE 6,            ,
                              ,     140.776,       0.683,            ,            ,            ,            ,            ,            ,            ,     442.527,       0.675,            ,            ,            ,            ,            ,            ,            ,     742.564,       0.734,            ,            ,            ,            ,            ,            ,            ,    1041.147,       0.743,            ,            ,            ,            ,            ,            ,            ,    1344.422,       0.670,            ,            ,            ,            ,            ,            ,            ,    1646.203,       0.729,            ,            ,            ,            ,            ,            ,            ,
                              ,     141.441,       0.665,            ,            ,            ,            ,            ,            ,            ,     443.213,       0.686,            ,            ,            ,            ,            ,            ,            ,     743.286,       0.722,            ,            ,            ,            ,            ,            ,            ,    1041.885,       0.737,            ,            ,            ,            ,            ,            ,            ,    1345.074,       0.652,            ,            ,            ,            ,            ,            ,            ,    1646.930,       0.727,            ,            ,            ,            ,            ,            ,            ,
                              ,     142.115,       0.674,            ,            ,            ,            ,            ,            ,            ,     443.904,       0.691,            ,            ,            ,            ,            ,            ,            ,     743.994,       0.708,            ,            ,            ,            ,            ,            ,            ,    1042.614,       0.729,            ,            ,            ,            ,            ,            ,            ,    1345.700,       0.626,            ,            ,            ,            ,            ,            ,            ,    1647.656,       0.727,            ,            ,            ,            ,            ,            ,            ,
                              ,     142.805,       0.689,            ,            ,            ,            ,            ,            ,            ,     444.587,       0.683,            ,            ,            ,            ,            ,            ,            ,     744.699,       0.705,            ,            ,            ,            ,            ,            ,            ,    1043.339,       0.725,            ,            ,            ,            ,            ,            ,            ,    1346.315,       0.615,            ,            ,            ,            ,            ,            ,            ,    1648.375,       0.719,            ,            ,            ,            ,            ,            ,            ,
                              ,     143.498,       0.693,            ,            ,            ,            ,            ,            ,            ,     445.258,       0.671,            ,            ,            ,            ,            ,            ,            ,     745.406,       0.707,            ,            ,            ,            ,            ,            ,            ,    1044.067,       0.729,            ,            ,            ,            ,            ,            ,            ,    1346.954,       0.639,            ,            ,            ,            ,            ,            ,            ,    1649.071,       0.696,            ,            ,            ,            ,            ,            ,            ,
                              ,     144.175,       0.677,            ,            ,            ,            ,            ,            ,            ,     445.917,       0.659,            ,            ,            ,            ,            ,            ,            ,     746.120,       0.714,            ,            ,            ,            ,            ,            ,            ,    1044.773,       0.706,            ,            ,            ,            ,            ,            ,            ,    1347.598,       0.644,            ,            ,            ,            ,            ,            ,            ,    1649.750,       0.679,            ,            ,            ,            ,            ,            ,            ,
                              ,     144.856,       0.682,            ,            ,            ,            ,            ,            ,            ,     446.579,       0.662,            ,            ,            ,            ,            ,            ,            ,     746.837,       0.717,            ,            ,            ,            ,            ,            ,            ,    1045.457,       0.684,            ,            ,            ,            ,            ,            ,            ,    1348.261,       0.663,            ,            ,            ,            ,            ,            ,            ,    1650.429,       0.679,            ,            ,            ,            ,            ,            ,            ,
                              ,     145.528,       0.672,            ,            ,            ,            ,            ,            ,            ,     447.245,       0.666,            ,            ,            ,            ,            ,            ,            ,     747.559,       0.722,            ,            ,            ,            ,            ,            ,            ,    1046.146,       0.688,            ,            ,            ,            ,            ,            ,            ,    1348.934,       0.673,            ,            ,            ,            ,            ,            ,            ,    1651.110,       0.682,            ,            ,            ,            ,            ,            ,            ,
                              ,     146.218,       0.689,            ,            ,            ,            ,            ,            ,            ,     447.933,       0.688,            ,            ,            ,            ,            ,            ,            ,     748.285,       0.727,            ,            ,            ,            ,            ,            ,            ,    1046.819,       0.674,            ,            ,            ,            ,            ,            ,            ,    1349.627,       0.693,            ,            ,            ,            ,            ,            ,            ,    1651.801,       0.690,            ,            ,            ,            ,            ,            ,            ,
                              ,     146.901,       0.684,            ,            ,            ,            ,            ,            ,            ,     448.637,       0.704,            ,            ,            ,            ,            ,            ,            ,     749.013,       0.728,            ,            ,            ,            ,            ,            ,            ,    1047.512,       0.692,            ,            ,            ,            ,            ,            ,            ,    1350.320,       0.693,            ,            ,            ,            ,            ,            ,            ,    1652.502,       0.701,            ,            ,            ,            ,            ,            ,            ,
                              ,     147.567,       0.666,            ,            ,            ,            ,            ,            ,            ,     449.349,       0.712,            ,            ,            ,            ,            ,            ,            ,     749.736,       0.724,            ,            ,            ,            ,            ,            ,            ,    1048.221,       0.709,            ,            ,            ,            ,            ,            ,            ,    1351.024,       0.704,            ,            ,            ,            ,            ,            ,            ,    1653.201,       0.699,            ,            ,            ,            ,            ,            ,            ,
                              ,     148.240,       0.673,            ,            ,            ,            ,            ,            ,            ,     450.071,       0.723,            ,            ,            ,            ,            ,            ,            ,     750.456,       0.720,            ,            ,            ,            ,            ,            ,            ,    1048.947,       0.727,            ,            ,            ,            ,            ,            ,            ,    1351.734,       0.710,            ,            ,            ,            ,            ,            ,            ,    1653.874,       0.673,            ,            ,            ,            ,            ,            ,            ,
                              ,     148.916,       0.676,            ,            ,            ,            ,            ,            ,            ,     450.795,       0.724,            ,            ,            ,            ,            ,            ,            ,     751.156,       0.700,            ,            ,            ,            ,            ,            ,            ,    1049.691,       0.744,            ,            ,            ,            ,            ,            ,            ,    1352.427,       0.692,            ,            ,            ,            ,            ,            ,            ,    1654.515,       0.641,            ,            ,            ,            ,            ,            ,            ,
                              ,     149.589,       0.673,            ,            ,            ,            ,            ,            ,            ,     451.524,       0.729,            ,            ,            ,            ,            ,            ,            ,     751.828,       0.672,            ,            ,            ,            ,            ,            ,            ,    1050.439,       0.748,            ,            ,            ,            ,            ,            ,            ,    1353.117,       0.690,            ,            ,            ,            ,            ,            ,            ,    1655.162,       0.647,            ,            ,            ,            ,            ,            ,            ,
                              ,     150.246,       0.657,            ,            ,            ,            ,            ,            ,            ,     452.257,       0.732,            ,            ,            ,            ,            ,            ,            ,     752.462,       0.652,            ,            ,            ,            ,            ,            ,            ,    1051.189,       0.750,            ,            ,            ,            ,            ,            ,            ,    1353.834,       0.717,            ,            ,            ,            ,            ,            ,            ,    1655.854,       0.692,            ,            ,            ,            ,            ,            ,            ,
                              ,     150.904,       0.658,            ,            ,            ,            ,            ,            ,            ,     452.979,       0.722,            ,            ,            ,            ,            ,            ,            ,     753.116,       0.654,            ,            ,            ,            ,            ,            ,            ,    1051.932,       0.742,            ,            ,            ,            ,            ,            ,            ,    1354.549,       0.715,            ,            ,            ,            ,            ,            ,            ,    1656.578,       0.724,            ,            ,            ,            ,            ,            ,            ,
                              ,     151.570,       0.666,            ,            ,            ,            ,            ,            ,            ,     453.694,       0.716,            ,            ,            ,            ,            ,            ,            ,     753.802,       0.686,            ,            ,            ,            ,            ,            ,            ,    1052.661,       0.729,            ,            ,            ,            ,            ,            ,            ,    1355.281,       0.732,            ,            ,            ,            ,            ,            ,            ,    1657.334,       0.756,            ,            ,            ,            ,            ,            ,            ,
                              ,     152.244,       0.674,            ,            ,            ,            ,            ,            ,            ,     454.396,       0.702,            ,            ,            ,            ,            ,            ,            ,     754.520,       0.718,            ,            ,            ,            ,            ,            ,            ,    1053.385,       0.724,            ,            ,            ,            ,            ,            ,            ,    1356.015,       0.733,            ,            ,            ,            ,            ,            ,            ,    1658.119,       0.785,            ,            ,            ,            ,            ,            ,            ,
                              ,     152.919,       0.675,            ,            ,            ,            ,            ,            ,            ,     455.088,       0.691,            ,            ,            ,            ,            ,            ,            ,     755.246,       0.727,            ,            ,            ,            ,            ,            ,            ,    1054.064,       0.680,            ,            ,            ,            ,            ,            ,            ,    1356.759,       0.744,            ,            ,            ,            ,            ,            ,            ,    1658.905,       0.786,            ,            ,            ,            ,            ,            ,            ,
                              ,     153.606,       0.688,            ,            ,            ,            ,            ,            ,            ,     455.788,       0.700,            ,            ,            ,            ,            ,            ,            ,     755.997,       0.751,            ,            ,            ,            ,            ,            ,            ,    1054.735,       0.671,            ,            ,            ,            ,            ,            ,            ,    1357.502,       0.743,            ,            ,            ,            ,            ,            ,            ,    1659.730,       0.825,            ,            ,            ,            ,            ,            ,            ,
                              ,     154.287,       0.681,            ,            ,            ,            ,            ,            ,            ,     456.494,       0.706,            ,            ,            ,            ,            ,            ,            ,     756.759,       0.762,            ,            ,            ,            ,            ,            ,            ,    1055.407,       0.672,            ,            ,            ,            ,            ,            ,            ,    1358.247,       0.745,            ,            ,            ,            ,            ,            ,            ,    1660.538,       0.808,            ,            ,            ,            ,            ,            ,            ,
                              ,     154.963,       0.676,            ,            ,            ,            ,            ,            ,            ,     457.213,       0.719,            ,            ,            ,            ,            ,            ,            ,     757.520,       0.761,            ,            ,            ,            ,            ,            ,            ,    1056.088,       0.681,            ,            ,            ,            ,            ,            ,            ,    1358.994,       0.747,            ,            ,            ,            ,            ,            ,            ,    1661.324,       0.786,            ,            ,            ,            ,            ,            ,            ,
                              ,     155.635,       0.672,            ,            ,            ,            ,            ,            ,            ,     457.902,       0.689,            ,            ,            ,            ,            ,            ,            ,     758.240,       0.721,            ,            ,            ,            ,            ,            ,            ,    1056.772,       0.685,            ,            ,            ,            ,            ,            ,            ,    1359.729,       0.735,            ,            ,            ,            ,            ,            ,            ,    1662.107,       0.783,            ,            ,            ,            ,            ,            ,            ,
                              ,     156.287,       0.652,            ,            ,            ,            ,            ,            ,            ,     458.606,       0.704,            ,            ,            ,            ,            ,            ,            ,     758.971,       0.730,            ,            ,            ,            ,            ,            ,            ,    1057.470,       0.697,            ,            ,            ,            ,            ,            ,            ,    1360.461,       0.731,            ,            ,            ,            ,            ,            ,            ,    1662.879,       0.771,            ,            ,            ,            ,            ,            ,            ,
                              ,     156.938,       0.650,            ,            ,            ,            ,            ,            ,            ,     459.317,       0.711,            ,            ,            ,            ,            ,            ,            ,     759.698,       0.728,            ,            ,            ,            ,            ,            ,            ,    1058.172,       0.702,            ,            ,            ,            ,            ,            ,            ,    1361.198,       0.737,            ,            ,            ,            ,            ,            ,            ,    1663.577,       0.698,            ,            ,            ,            ,            ,            ,            ,
                              ,     157.582,       0.645,            ,            ,            ,            ,            ,            ,            ,     460.041,       0.724,            ,            ,            ,            ,            ,            ,            ,     760.430,       0.731,            ,            ,            ,            ,            ,            ,            ,    1058.888,       0.716,            ,            ,            ,            ,            ,            ,            ,    1361.929,       0.730,            ,            ,            ,            ,            ,            ,            ,    1664.285,       0.708,            ,            ,            ,            ,            ,            ,            ,
                              ,     158.239,       0.657,            ,            ,            ,            ,            ,            ,            ,     460.771,       0.729,            ,            ,            ,            ,            ,            ,            ,     761.161,       0.731,            ,            ,            ,            ,            ,            ,            ,    1059.623,       0.735,            ,            ,            ,            ,            ,            ,            ,    1362.661,       0.732,            ,            ,            ,            ,            ,            ,            ,    1664.979,       0.693,            ,            ,            ,            ,            ,            ,            ,
                              ,     158.899,       0.660,            ,            ,            ,            ,            ,            ,            ,     461.489,       0.719,            ,            ,            ,            ,            ,            ,            ,     761.885,       0.724,            ,            ,            ,            ,            ,            ,            ,    1060.337,       0.714,            ,            ,            ,            ,            ,            ,            ,    1363.403,       0.742,            ,            ,            ,            ,            ,            ,            ,    1665.682,       0.703,            ,            ,            ,            ,            ,            ,            ,
                              ,     159.551,       0.651,            ,            ,            ,            ,            ,            ,            ,     462.188,       0.699,            ,            ,            ,            ,            ,            ,            ,     762.599,       0.714,            ,            ,            ,            ,            ,            ,            ,    1061.035,       0.698,            ,            ,            ,            ,            ,            ,            ,    1364.101,       0.697,            ,            ,            ,            ,            ,            ,            ,    1666.389,       0.707,            ,            ,            ,            ,            ,            ,            ,
                              ,     160.198,       0.647,            ,            ,            ,            ,            ,            ,            ,     462.894,       0.705,            ,            ,            ,            ,            ,            ,            ,     763.310,       0.711,            ,            ,            ,            ,            ,            ,            ,    1061.732,       0.697,            ,            ,            ,            ,            ,            ,            ,    1364.798,       0.697,            ,            ,            ,            ,            ,            ,            ,    1667.109,       0.721,            ,            ,            ,            ,            ,            ,            ,
                              ,     160.849,       0.650,            ,            ,            ,            ,            ,            ,            ,     463.594,       0.700,            ,            ,            ,            ,            ,            ,            ,     764.028,       0.719,            ,            ,            ,            ,            ,            ,            ,    1062.432,       0.699,            ,            ,            ,            ,            ,            ,            ,    1365.505,       0.707,            ,            ,            ,            ,            ,            ,            ,    1667.832,       0.723,            ,            ,            ,            ,            ,            ,            ,
                              ,     161.508,       0.659,            ,            ,            ,            ,            ,            ,            ,     464.285,       0.691,            ,            ,            ,            ,            ,            ,            ,     764.735,       0.707,            ,            ,            ,            ,            ,            ,            ,    1063.133,       0.701,            ,            ,            ,            ,            ,            ,            ,    1366.231,       0.727,            ,            ,            ,            ,            ,            ,            ,    1668.562,       0.729,            ,            ,            ,            ,            ,            ,            ,
                              ,     162.151,       0.644,            ,            ,            ,            ,            ,            ,            ,     465.000,       0.715,            ,            ,            ,            ,            ,            ,            ,     765.451,       0.716,            ,            ,            ,            ,            ,            ,            ,    1063.823,       0.690,            ,            ,            ,            ,            ,            ,            ,    1366.977,       0.745,            ,            ,            ,            ,            ,            ,            ,    1669.298,       0.736,            ,            ,            ,            ,            ,            ,            ,
                              ,     162.816,       0.665,            ,            ,            ,            ,            ,            ,            ,     465.719,       0.719,            ,            ,            ,            ,            ,            ,            ,     766.160,       0.709,            ,            ,            ,            ,            ,            ,            ,    1064.495,       0.672,            ,            ,            ,            ,            ,            ,            ,    1367.738,       0.762,            ,            ,            ,            ,            ,            ,            ,    1670.040,       0.742,            ,            ,            ,            ,            ,            ,            ,
                              ,     163.481,       0.665,            ,            ,            ,            ,            ,            ,            ,     466.455,       0.736,            ,            ,            ,            ,            ,            ,            ,     766.875,       0.715,            ,            ,            ,            ,            ,            ,            ,    1065.155,       0.660,            ,            ,            ,            ,            ,            ,            ,    1368.472,       0.733,            ,            ,            ,            ,            ,            ,            ,    1670.794,       0.754,            ,            ,            ,            ,            ,            ,            ,
                              ,     164.170,       0.688,            ,            ,            ,            ,            ,            ,            ,     467.189,       0.734,            ,            ,            ,            ,            ,            ,            ,     767.580,       0.705,            ,            ,            ,            ,            ,            ,            ,    1065.820,       0.665,            ,            ,            ,            ,            ,            ,            ,    1369.216,       0.744,            ,            ,            ,            ,            ,            ,            ,    1671.560,       0.766,            ,            ,            ,            ,            ,            ,            ,
                              ,     164.858,       0.688,            ,            ,            ,            ,            ,            ,            ,     467.907,       0.718,            ,            ,            ,            ,            ,            ,            ,     768.285,       0.705,            ,            ,            ,            ,            ,            ,            ,    1066.484,       0.664,            ,            ,            ,            ,            ,            ,            ,    1369.966,       0.750,            ,            ,            ,            ,            ,            ,            ,    1672.310,       0.750,            ,            ,            ,            ,            ,            ,            ,
                              ,     165.535,       0.677,            ,            ,            ,            ,            ,            ,            ,     468.607,       0.700,            ,            ,            ,            ,            ,            ,            ,     768.987,       0.702,            ,            ,            ,            ,            ,            ,            ,    1067.154,       0.670,            ,            ,            ,            ,            ,            ,            ,    1370.718,       0.752,            ,            ,            ,            ,            ,            ,            ,    1673.067,       0.758,            ,            ,            ,            ,            ,            ,            ,
                              ,     166.229,       0.693,            ,            ,            ,            ,            ,            ,            ,     469.313,       0.706,            ,            ,            ,            ,            ,            ,            ,     769.680,       0.692,            ,            ,            ,            ,            ,            ,            ,    1067.817,       0.663,            ,            ,            ,            ,            ,            ,            ,    1371.466,       0.748,            ,            ,            ,            ,            ,            ,            ,    1673.814,       0.747,            ,            ,            ,            ,            ,            ,            ,
                              ,     166.936,       0.707,            ,            ,            ,            ,            ,            ,            ,     470.021,       0.708,            ,            ,            ,            ,            ,            ,            ,     770.382,       0.702,            ,            ,            ,            ,            ,            ,            ,    1068.441,       0.624,            ,            ,            ,            ,            ,            ,            ,    1372.198,       0.732,            ,            ,            ,            ,            ,            ,            ,    1674.559,       0.744,            ,            ,            ,            ,            ,            ,            ,
                              ,     167.629,       0.693,            ,            ,            ,            ,            ,            ,            ,     470.732,       0.711,            ,            ,            ,            ,            ,            ,            ,     771.078,       0.696,            ,            ,            ,            ,            ,            ,            ,    1069.080,       0.639,            ,            ,            ,            ,            ,            ,            ,    1372.933,       0.734,            ,            ,            ,            ,            ,            ,            ,    1675.291,       0.732,            ,            ,            ,            ,            ,            ,            ,
                              ,     168.301,       0.672,            ,            ,            ,            ,            ,            ,            ,     471.448,       0.716,            ,            ,            ,            ,            ,            ,            ,     771.770,       0.691,            ,            ,            ,            ,            ,            ,            ,    1069.725,       0.645,            ,            ,            ,            ,            ,            ,            ,    1373.639,       0.706,            ,            ,            ,            ,            ,            ,            ,    1676.019,       0.728,            ,            ,            ,            ,            ,            ,            ,
                              ,     168.980,       0.680,            ,            ,            ,            ,            ,            ,            ,     472.171,       0.723,            ,            ,            ,            ,            ,            ,            ,     772.464,       0.694,            ,            ,            ,            ,            ,            ,            ,    1070.349,       0.624,            ,            ,            ,            ,            ,            ,            ,    1374.328,       0.689,            ,            ,            ,            ,            ,            ,            ,    1676.739,       0.721,            ,            ,            ,            ,            ,            ,            ,
                              ,     169.652,       0.672,            ,            ,            ,            ,            ,            ,            ,     472.873,       0.702,            ,            ,            ,            ,            ,            ,            ,     773.158,       0.694,            ,            ,            ,            ,            ,            ,            ,    1070.983,       0.635,            ,            ,            ,            ,            ,            ,            ,    1375.013,       0.685,            ,            ,            ,            ,            ,            ,            ,    1677.440,       0.701,            ,            ,            ,            ,            ,            ,            ,
                              ,     170.330,       0.678,            ,            ,            ,            ,            ,            ,            ,     473.543,       0.670,            ,            ,            ,            ,            ,            ,            ,     773.856,       0.698,            ,            ,            ,            ,            ,            ,            ,    1071.618,       0.635,            ,            ,            ,            ,            ,            ,            ,    1375.693,       0.681,            ,            ,            ,            ,            ,            ,            ,    1678.133,       0.692,            ,            ,            ,            ,            ,            ,            ,
                              ,     170.998,       0.668,            ,            ,            ,            ,            ,            ,            ,     474.212,       0.669,            ,            ,            ,            ,            ,            ,            ,     774.565,       0.709,            ,            ,            ,            ,            ,            ,            ,    1072.280,       0.662,            ,            ,            ,            ,            ,            ,            ,    1376.383,       0.689,            ,            ,            ,            ,            ,            ,            ,    1678.820,       0.688,            ,            ,            ,            ,            ,            ,            ,
                              ,     171.657,       0.659,            ,            ,            ,            ,            ,            ,            ,     474.883,       0.671,            ,            ,            ,            ,            ,            ,            ,     775.277,       0.712,            ,            ,            ,            ,            ,            ,            ,    1072.984,       0.704,            ,            ,            ,            ,            ,            ,            ,    1377.065,       0.683,            ,            ,            ,            ,            ,            ,            ,    1679.527,       0.707,            ,            ,            ,            ,            ,            ,            ,
                              ,     172.323,       0.666,            ,            ,            ,            ,            ,            ,            ,     475.562,       0.679,            ,            ,            ,            ,            ,            ,            ,     775.991,       0.714,            ,            ,            ,            ,            ,            ,            ,    1073.713,       0.729,            ,            ,            ,            ,            ,            ,            ,    1377.759,       0.693,            ,            ,            ,            ,            ,            ,            ,    1680.228,       0.700,            ,            ,            ,            ,            ,            ,            ,
                              ,     173.000,       0.677,            ,            ,            ,            ,            ,            ,            ,     476.239,       0.678,            ,            ,            ,            ,            ,            ,            ,     776.713,       0.722,            ,            ,            ,            ,            ,            ,            ,    1074.466,       0.753,            ,            ,            ,            ,            ,            ,            ,    1378.458,       0.699,            ,            ,            ,            ,            ,            ,            ,    1680.963,       0.735,            ,            ,            ,            ,            ,            ,            ,
                              ,     173.683,       0.683,            ,            ,            ,            ,            ,            ,            ,     476.906,       0.667,            ,            ,            ,            ,            ,            ,            ,     777.380,       0.667,            ,            ,            ,            ,            ,            ,            ,    1075.279,       0.813,            ,            ,            ,            ,            ,            ,            ,    1379.162,       0.704,            ,            ,            ,            ,            ,            ,            ,    1681.694,       0.731,            ,            ,            ,            ,            ,            ,            ,
                              ,     174.376,       0.693,            ,            ,            ,            ,            ,            ,            ,     477.574,       0.668,            ,            ,            ,            ,            ,            ,            ,     778.048,       0.668,            ,            ,            ,            ,            ,            ,            ,    1076.085,       0.806,            ,            ,            ,            ,            ,            ,            ,    1379.874,       0.712,            ,            ,            ,            ,            ,            ,            ,    1682.383,       0.688,            ,            ,            ,            ,            ,            ,            ,
                              ,     175.076,       0.700,            ,            ,            ,            ,            ,            ,            ,     478.241,       0.667,            ,            ,            ,            ,            ,            ,            ,     778.718,       0.670,            ,            ,            ,            ,            ,            ,            ,    1076.854,       0.770,            ,            ,            ,            ,            ,            ,            ,    1380.570,       0.696,            ,            ,            ,            ,            ,            ,            ,    1683.071,       0.688,            ,            ,            ,            ,            ,            ,            ,
                              ,     175.796,       0.720,            ,            ,            ,            ,            ,            ,            ,     478.945,       0.704,            ,            ,            ,            ,            ,            ,            ,     779.391,       0.673,            ,            ,            ,            ,            ,            ,            ,    1077.604,       0.749,            ,            ,            ,            ,            ,            ,            ,    1381.285,       0.715,            ,            ,            ,            ,            ,            ,            ,    1683.773,       0.702,            ,            ,            ,            ,            ,            ,            ,
                              ,     176.531,       0.735,            ,            ,            ,            ,            ,            ,            ,     479.652,       0.707,            ,            ,            ,            ,            ,            ,            ,     780.076,       0.686,            ,            ,            ,            ,            ,            ,            ,    1078.330,       0.727,            ,            ,            ,            ,            ,            ,            ,    1382.002,       0.717,            ,            ,            ,            ,            ,            ,            ,    1684.457,       0.684,            ,            ,            ,            ,            ,            ,            ,
                              ,     177.248,       0.717,            ,            ,            ,            ,            ,            ,            ,     480.355,       0.703,            ,            ,            ,            ,            ,            ,            ,     780.742,       0.666,            ,            ,            ,            ,            ,            ,            ,    1079.038,       0.708,            ,            ,            ,            ,            ,            ,            ,    1382.704,       0.702,            ,            ,            ,            ,            ,            ,            ,    1685.118,       0.661,            ,            ,            ,            ,            ,            ,            ,
                              ,     177.967,       0.719,            ,            ,            ,            ,            ,            ,            ,     481.065,       0.710,            ,            ,            ,            ,            ,            ,            ,     781.381,       0.639,            ,            ,            ,            ,            ,            ,            ,    1079.723,       0.685,            ,            ,            ,            ,            ,            ,            ,    1383.390,       0.686,            ,            ,            ,            ,            ,            ,            ,    1685.771,       0.652,            ,            ,            ,            ,            ,            ,            ,
                              ,     178.687,       0.720,            ,            ,            ,            ,            ,            ,            ,     481.766,       0.700,            ,            ,            ,            ,            ,            ,            ,     782.035,       0.654,            ,            ,            ,            ,            ,            ,            ,    1080.378,       0.655,            ,            ,            ,            ,            ,            ,            ,    1384.060,       0.670,            ,            ,            ,            ,            ,            ,            ,    1686.433,       0.662,            ,            ,            ,            ,            ,            ,            ,
                              ,     179.395,       0.708,            ,            ,            ,            ,            ,            ,            ,     482.449,       0.684,            ,            ,            ,            ,            ,            ,            ,     782.706,       0.671,            ,            ,            ,            ,            ,            ,            ,    1081.027,       0.649,            ,            ,            ,            ,            ,            ,            ,    1384.724,       0.664,            ,            ,            ,            ,            ,            ,            ,    1687.100,       0.667,            ,            ,            ,            ,            ,            ,            ,
                              ,     180.088,       0.693,            ,            ,            ,            ,            ,            ,            ,     483.112,       0.663,            ,            ,            ,            ,            ,            ,            ,     783.379,       0.673,            ,            ,            ,            ,            ,            ,            ,    1081.644,       0.616,            ,            ,            ,            ,            ,            ,            ,    1385.402,       0.679,            ,            ,            ,            ,            ,            ,            ,    1687.793,       0.693,            ,            ,            ,            ,            ,            ,            ,
                              ,     180.782,       0.694,            ,            ,            ,            ,            ,            ,            ,     483.778,       0.666,            ,            ,            ,            ,            ,            ,            ,     784.055,       0.676,            ,            ,            ,            ,            ,            ,            ,    1082.262,       0.618,            ,            ,            ,            ,            ,            ,            ,    1386.085,       0.683,            ,            ,            ,            ,            ,            ,            ,    1688.536,       0.743,            ,            ,            ,            ,            ,            ,            ,
                              ,     181.462,       0.680,            ,            ,            ,            ,            ,            ,            ,     484.442,       0.664,            ,            ,            ,            ,            ,            ,            ,     784.724,       0.669,            ,            ,            ,            ,            ,            ,            ,    1082.882,       0.620,            ,            ,            ,            ,            ,            ,            ,    1386.784,       0.699,            ,            ,            ,            ,            ,            ,            ,    1689.283,       0.747,            ,            ,            ,            ,            ,            ,            ,
                              ,     182.153,       0.691,            ,            ,            ,            ,            ,            ,            ,     485.109,       0.667,            ,            ,            ,            ,            ,            ,            ,     785.396,       0.672,            ,            ,            ,            ,            ,            ,            ,    1083.504,       0.622,            ,            ,            ,            ,            ,            ,            ,    1387.493,       0.709,            ,            ,            ,            ,            ,            ,            ,    1690.015,       0.731,            ,            ,            ,            ,            ,            ,            ,
