HRV ANALYSIS RESULTS - 03-Apr-2025 22:46:59
Kubios HRV Premium
3.5.0
released in May 2021

Analyzed by:  -  - 

File name: E:\Anna\Sleep\2025-04-02_14.21.11_sleep_2_SD_Session1\sleep_2_Session1_Shimmer_FBA9_Calibrated_SD.csv
Measurement date:  
File type: asciiCUSTOMPPG
Channel label: RR data
Data length: 00:30:04 (h:min:s)
Measurement rate: - 

Parameters
 Number of samples: 6
 Detrending method: Smoothn priors (lambda: 500)
 Min/Max HR as average of: 5 beats
 Threshold for NNxx/pNNxx: 50 ms
 Frequency bands
  VLF: 0 - 0.04 Hz
  LF: 0.04 - 0.15 Hz
  HF: 0.15 - 0.4 Hz
 Interpolation rate: 4 Hz
 Points in frequency-domain: 300 points/Hz
 FFT spectrum options
  Window width: 300 s
  Window overlap: 50 %
 Use Lomb-Scargle periodogram instead of FFT: 0
 Lomb smoothing window: 0.02 Hz
 AR spectrum options
  AR model order: 16
  Use factorization: No
 Apply detrending for nonlinear analysis: 1
 Entropy, embedding dimension: 2
 Entropy, tolerance: 0.2 x SD
 DFA, short-term fluctuations: 4-12 beats
 DFA, long-term fluctuations: 13-64 beats
 RPA and D2, embedding dimension: 10
 RPA, threshold: 3.1623 x SD
 Time-varying options
  Window width: 300 s
  Grid interval: 60 s
  Spectrum estimation method: spectrogram

Performed Analysis
 Standard analysis: Yes
 Time-varying analysis: Yes

RR Interval Samples Selected for Analysis
                              ,    Sample 1,    Sample 2,    Sample 3,    Sample 4,    Sample 5,    Sample 6,
  Sample limits (hh:mm:ss):   ,00:00:03-00:05:03,00:05:03-00:10:03,00:10:03-00:15:03,00:15:03-00:20:03,00:20:03-00:25:03,00:25:03-00:30:03,
  Sample Analysis Type: Single samples
  Beat correction: Automatic correction
  Beats total:                ,         394,         388,         405,         395,         385,         381,
  Beats corrected:            ,           8,           7,           6,           4,           5,           5,
  Beats corrected (%):        ,        2.03,         1.8,        1.48,        1.01,         1.3,        1.31,
  Effective data length (s):  ,         294,         296,         300,         296,         295,         294,
  Effective data length (%):  ,       97.99,       98.66,      100.00,       98.67,       98.33,       97.97,


RESULTS FOR SINGLE SAMPLES
STANDARD RESULTS
                              ,    SAMPLE 1,            ,    SAMPLE 2,            ,    SAMPLE 3,            ,    SAMPLE 4,            ,    SAMPLE 5,            ,    SAMPLE 6,            ,
                              ,     140.989,       0.687,            ,            ,            ,            ,            ,            ,            ,     448.572,       0.782,            ,            ,            ,            ,            ,            ,            ,     745.757,       0.761,            ,            ,            ,            ,            ,            ,            ,    1044.260,       0.753,            ,            ,            ,            ,            ,            ,            ,    1349.055,       0.736,            ,            ,            ,            ,            ,            ,            ,    1647.784,       0.780,            ,            ,            ,            ,            ,            ,            ,
                              ,     141.677,       0.688,            ,            ,            ,            ,            ,            ,            ,     449.352,       0.779,            ,            ,            ,            ,            ,            ,            ,     746.510,       0.753,            ,            ,            ,            ,            ,            ,            ,    1044.996,       0.736,            ,            ,            ,            ,            ,            ,            ,    1349.804,       0.749,            ,            ,            ,            ,            ,            ,            ,    1648.602,       0.817,            ,            ,            ,            ,            ,            ,            ,
                              ,     142.393,       0.716,            ,            ,            ,            ,            ,            ,            ,     450.128,       0.776,            ,            ,            ,            ,            ,            ,            ,     747.261,       0.751,            ,            ,            ,            ,            ,            ,            ,    1045.727,       0.730,            ,            ,            ,            ,            ,            ,            ,    1350.555,       0.751,            ,            ,            ,            ,            ,            ,            ,    1649.438,       0.836,            ,            ,            ,            ,            ,            ,            ,
                              ,     143.115,       0.723,            ,            ,            ,            ,            ,            ,            ,     450.899,       0.771,            ,            ,            ,            ,            ,            ,            ,     748.012,       0.751,            ,            ,            ,            ,            ,            ,            ,    1046.465,       0.738,            ,            ,            ,            ,            ,            ,            ,    1351.328,       0.773,            ,            ,            ,            ,            ,            ,            ,    1650.285,       0.848,            ,            ,            ,            ,            ,            ,            ,
                              ,     143.841,       0.726,            ,            ,            ,            ,            ,            ,            ,     451.686,       0.786,            ,            ,            ,            ,            ,            ,            ,     748.767,       0.755,            ,            ,            ,            ,            ,            ,            ,    1047.199,       0.734,            ,            ,            ,            ,            ,            ,            ,    1352.129,       0.801,            ,            ,            ,            ,            ,            ,            ,    1651.134,       0.849,            ,            ,            ,            ,            ,            ,            ,
                              ,     144.582,       0.741,            ,            ,            ,            ,            ,            ,            ,     452.463,       0.777,            ,            ,            ,            ,            ,            ,            ,     749.521,       0.755,            ,            ,            ,            ,            ,            ,            ,    1047.925,       0.726,            ,            ,            ,            ,            ,            ,            ,    1352.956,       0.827,            ,            ,            ,            ,            ,            ,            ,    1651.966,       0.832,            ,            ,            ,            ,            ,            ,            ,
                              ,     145.353,       0.771,            ,            ,            ,            ,            ,            ,            ,     453.213,       0.750,            ,            ,            ,            ,            ,            ,            ,     750.259,       0.737,            ,            ,            ,            ,            ,            ,            ,    1048.663,       0.738,            ,            ,            ,            ,            ,            ,            ,    1353.754,       0.798,            ,            ,            ,            ,            ,            ,            ,    1652.790,       0.824,            ,            ,            ,            ,            ,            ,            ,
                              ,     146.150,       0.798,            ,            ,            ,            ,            ,            ,            ,     453.953,       0.740,            ,            ,            ,            ,            ,            ,            ,     751.004,       0.745,            ,            ,            ,            ,            ,            ,            ,    1049.419,       0.756,            ,            ,            ,            ,            ,            ,            ,    1354.584,       0.830,            ,            ,            ,            ,            ,            ,            ,    1653.553,       0.763,            ,            ,            ,            ,            ,            ,            ,
                              ,     146.961,       0.811,            ,            ,            ,            ,            ,            ,            ,     454.696,       0.743,            ,            ,            ,            ,            ,            ,            ,     751.749,       0.745,            ,            ,            ,            ,            ,            ,            ,    1050.193,       0.774,            ,            ,            ,            ,            ,            ,            ,    1355.410,       0.826,            ,            ,            ,            ,            ,            ,            ,    1654.295,       0.742,            ,            ,            ,            ,            ,            ,            ,
                              ,     147.777,       0.816,            ,            ,            ,            ,            ,            ,            ,     455.443,       0.747,            ,            ,            ,            ,            ,            ,            ,     752.496,       0.747,            ,            ,            ,            ,            ,            ,            ,    1050.988,       0.795,            ,            ,            ,            ,            ,            ,            ,    1356.243,       0.833,            ,            ,            ,            ,            ,            ,            ,    1655.016,       0.721,            ,            ,            ,            ,            ,            ,            ,
                              ,     148.593,       0.815,            ,            ,            ,            ,            ,            ,            ,     456.194,       0.751,            ,            ,            ,            ,            ,            ,            ,     753.244,       0.748,            ,            ,            ,            ,            ,            ,            ,    1051.784,       0.796,            ,            ,            ,            ,            ,            ,            ,    1357.032,       0.789,            ,            ,            ,            ,            ,            ,            ,    1655.705,       0.689,            ,            ,            ,            ,            ,            ,            ,
                              ,     149.400,       0.808,            ,            ,            ,            ,            ,            ,            ,     456.928,       0.733,            ,            ,            ,            ,            ,            ,            ,     753.962,       0.718,            ,            ,            ,            ,            ,            ,            ,    1052.582,       0.798,            ,            ,            ,            ,            ,            ,            ,    1357.812,       0.779,            ,            ,            ,            ,            ,            ,            ,    1656.385,       0.680,            ,            ,            ,            ,            ,            ,            ,
                              ,     150.201,       0.801,            ,            ,            ,            ,            ,            ,            ,     457.660,       0.732,            ,            ,            ,            ,            ,            ,            ,     754.701,       0.739,            ,            ,            ,            ,            ,            ,            ,    1053.372,       0.790,            ,            ,            ,            ,            ,            ,            ,    1358.563,       0.752,            ,            ,            ,            ,            ,            ,            ,    1657.055,       0.670,            ,            ,            ,            ,            ,            ,            ,
                              ,     150.996,       0.795,            ,            ,            ,            ,            ,            ,            ,     458.396,       0.736,            ,            ,            ,            ,            ,            ,            ,     755.453,       0.752,            ,            ,            ,            ,            ,            ,            ,    1054.158,       0.786,            ,            ,            ,            ,            ,            ,            ,    1359.286,       0.723,            ,            ,            ,            ,            ,            ,            ,    1657.716,       0.661,            ,            ,            ,            ,            ,            ,            ,
                              ,     151.786,       0.790,            ,            ,            ,            ,            ,            ,            ,     459.142,       0.745,            ,            ,            ,            ,            ,            ,            ,     756.220,       0.767,            ,            ,            ,            ,            ,            ,            ,    1054.937,       0.778,            ,            ,            ,            ,            ,            ,            ,    1359.975,       0.688,            ,            ,            ,            ,            ,            ,            ,    1658.365,       0.649,            ,            ,            ,            ,            ,            ,            ,
                              ,     152.578,       0.792,            ,            ,            ,            ,            ,            ,            ,     459.894,       0.752,            ,            ,            ,            ,            ,            ,            ,     756.976,       0.756,            ,            ,            ,            ,            ,            ,            ,    1055.710,       0.773,            ,            ,            ,            ,            ,            ,            ,    1360.665,       0.690,            ,            ,            ,            ,            ,            ,            ,    1659.030,       0.665,            ,            ,            ,            ,            ,            ,            ,
                              ,     153.377,       0.799,            ,            ,            ,            ,            ,            ,            ,     460.628,       0.734,            ,            ,            ,            ,            ,            ,            ,     757.750,       0.774,            ,            ,            ,            ,            ,            ,            ,    1056.472,       0.762,            ,            ,            ,            ,            ,            ,            ,    1361.376,       0.711,            ,            ,            ,            ,            ,            ,            ,    1659.707,       0.677,            ,            ,            ,            ,            ,            ,            ,
                              ,     154.166,       0.789,            ,            ,            ,            ,            ,            ,            ,     461.359,       0.731,            ,            ,            ,            ,            ,            ,            ,     758.524,       0.774,            ,            ,            ,            ,            ,            ,            ,    1057.232,       0.761,            ,            ,            ,            ,            ,            ,            ,    1362.113,       0.737,            ,            ,            ,            ,            ,            ,            ,    1660.398,       0.691,            ,            ,            ,            ,            ,            ,            ,
                              ,     154.949,       0.783,            ,            ,            ,            ,            ,            ,            ,     462.098,       0.738,            ,            ,            ,            ,            ,            ,            ,     759.306,       0.781,            ,            ,            ,            ,            ,            ,            ,    1057.975,       0.742,            ,            ,            ,            ,            ,            ,            ,    1362.882,       0.769,            ,            ,            ,            ,            ,            ,            ,    1661.106,       0.708,            ,            ,            ,            ,            ,            ,            ,
                              ,     155.717,       0.768,            ,            ,            ,            ,            ,            ,            ,     462.839,       0.741,            ,            ,            ,            ,            ,            ,            ,     760.075,       0.770,            ,            ,            ,            ,            ,            ,            ,    1058.721,       0.746,            ,            ,            ,            ,            ,            ,            ,    1363.643,       0.761,            ,            ,            ,            ,            ,            ,            ,    1661.833,       0.727,            ,            ,            ,            ,            ,            ,            ,
                              ,     156.462,       0.745,            ,            ,            ,            ,            ,            ,            ,     463.581,       0.742,            ,            ,            ,            ,            ,            ,            ,     760.853,       0.777,            ,            ,            ,            ,            ,            ,            ,    1059.475,       0.754,            ,            ,            ,            ,            ,            ,            ,    1364.396,       0.754,            ,            ,            ,            ,            ,            ,            ,    1662.575,       0.742,            ,            ,            ,            ,            ,            ,            ,
                              ,     157.207,       0.745,            ,            ,            ,            ,            ,            ,            ,     464.311,       0.729,            ,            ,            ,            ,            ,            ,            ,     761.623,       0.771,            ,            ,            ,            ,            ,            ,            ,    1060.228,       0.753,            ,            ,            ,            ,            ,            ,            ,    1365.167,       0.771,            ,            ,            ,            ,            ,            ,            ,    1663.316,       0.741,            ,            ,            ,            ,            ,            ,            ,
                              ,     157.966,       0.759,            ,            ,            ,            ,            ,            ,            ,     465.044,       0.733,            ,            ,            ,            ,            ,            ,            ,     762.392,       0.769,            ,            ,            ,            ,            ,            ,            ,    1060.971,       0.743,            ,            ,            ,            ,            ,            ,            ,    1365.964,       0.797,            ,            ,            ,            ,            ,            ,            ,    1664.058,       0.741,            ,            ,            ,            ,            ,            ,            ,
                              ,     158.737,       0.771,            ,            ,            ,            ,            ,            ,            ,     465.787,       0.743,            ,            ,            ,            ,            ,            ,            ,     763.143,       0.751,            ,            ,            ,            ,            ,            ,            ,    1061.724,       0.753,            ,            ,            ,            ,            ,            ,            ,    1366.776,       0.812,            ,            ,            ,            ,            ,            ,            ,    1664.811,       0.753,            ,            ,            ,            ,            ,            ,            ,
                              ,     159.496,       0.759,            ,            ,            ,            ,            ,            ,            ,     466.540,       0.753,            ,            ,            ,            ,            ,            ,            ,     763.889,       0.746,            ,            ,            ,            ,            ,            ,            ,    1062.479,       0.756,            ,            ,            ,            ,            ,            ,            ,    1367.599,       0.822,            ,            ,            ,            ,            ,            ,            ,    1665.567,       0.757,            ,            ,            ,            ,            ,            ,            ,
                              ,     160.277,       0.781,            ,            ,            ,            ,            ,            ,            ,     467.310,       0.770,            ,            ,            ,            ,            ,            ,            ,     764.625,       0.736,            ,            ,            ,            ,            ,            ,            ,    1063.241,       0.762,            ,            ,            ,            ,            ,            ,            ,    1368.425,       0.826,            ,            ,            ,            ,            ,            ,            ,    1666.331,       0.764,            ,            ,            ,            ,            ,            ,            ,
                              ,     161.073,       0.796,            ,            ,            ,            ,            ,            ,            ,     468.095,       0.785,            ,            ,            ,            ,            ,            ,            ,     765.373,       0.748,            ,            ,            ,            ,            ,            ,            ,    1063.992,       0.751,            ,            ,            ,            ,            ,            ,            ,    1369.238,       0.813,            ,            ,            ,            ,            ,            ,            ,    1667.094,       0.763,            ,            ,            ,            ,            ,            ,            ,
                              ,     161.864,       0.791,            ,            ,            ,            ,            ,            ,            ,     468.879,       0.784,            ,            ,            ,            ,            ,            ,            ,     766.126,       0.753,            ,            ,            ,            ,            ,            ,            ,    1064.747,       0.755,            ,            ,            ,            ,            ,            ,            ,    1370.034,       0.796,            ,            ,            ,            ,            ,            ,            ,    1667.867,       0.773,            ,            ,            ,            ,            ,            ,            ,
                              ,     162.657,       0.793,            ,            ,            ,            ,            ,            ,            ,     469.653,       0.774,            ,            ,            ,            ,            ,            ,            ,     766.864,       0.738,            ,            ,            ,            ,            ,            ,            ,    1065.482,       0.735,            ,            ,            ,            ,            ,            ,            ,    1370.812,       0.778,            ,            ,            ,            ,            ,            ,            ,    1668.643,       0.775,            ,            ,            ,            ,            ,            ,            ,
                              ,     163.457,       0.800,            ,            ,            ,            ,            ,            ,            ,     470.423,       0.770,            ,            ,            ,            ,            ,            ,            ,     767.560,       0.695,            ,            ,            ,            ,            ,            ,            ,    1066.195,       0.713,            ,            ,            ,            ,            ,            ,            ,    1371.581,       0.769,            ,            ,            ,            ,            ,            ,            ,    1669.438,       0.795,            ,            ,            ,            ,            ,            ,            ,
                              ,     164.258,       0.801,            ,            ,            ,            ,            ,            ,            ,     471.188,       0.765,            ,            ,            ,            ,            ,            ,            ,     768.283,       0.724,            ,            ,            ,            ,            ,            ,            ,    1066.913,       0.718,            ,            ,            ,            ,            ,            ,            ,    1372.322,       0.741,            ,            ,            ,            ,            ,            ,            ,    1670.244,       0.807,            ,            ,            ,            ,            ,            ,            ,
                              ,     165.063,       0.806,            ,            ,            ,            ,            ,            ,            ,     471.953,       0.766,            ,            ,            ,            ,            ,            ,            ,     769.025,       0.742,            ,            ,            ,            ,            ,            ,            ,    1067.638,       0.725,            ,            ,            ,            ,            ,            ,            ,    1373.047,       0.725,            ,            ,            ,            ,            ,            ,            ,    1671.045,       0.801,            ,            ,            ,            ,            ,            ,            ,
                              ,     165.821,       0.758,            ,            ,            ,            ,            ,            ,            ,     472.715,       0.762,            ,            ,            ,            ,            ,            ,            ,     769.791,       0.766,            ,            ,            ,            ,            ,            ,            ,    1068.364,       0.727,            ,            ,            ,            ,            ,            ,            ,    1373.731,       0.685,            ,            ,            ,            ,            ,            ,            ,    1671.838,       0.793,            ,            ,            ,            ,            ,            ,            ,
                              ,     166.583,       0.762,            ,            ,            ,            ,            ,            ,            ,     473.457,       0.742,            ,            ,            ,            ,            ,            ,            ,     770.571,       0.780,            ,            ,            ,            ,            ,            ,            ,    1069.085,       0.721,            ,            ,            ,            ,            ,            ,            ,    1374.406,       0.675,            ,            ,            ,            ,            ,            ,            ,    1672.607,       0.770,            ,            ,            ,            ,            ,            ,            ,
                              ,     167.339,       0.756,            ,            ,            ,            ,            ,            ,            ,     474.192,       0.735,            ,            ,            ,            ,            ,            ,            ,     771.341,       0.770,            ,            ,            ,            ,            ,            ,            ,    1069.829,       0.744,            ,            ,            ,            ,            ,            ,            ,    1375.099,       0.692,            ,            ,            ,            ,            ,            ,            ,    1673.341,       0.733,            ,            ,            ,            ,            ,            ,            ,
                              ,     168.061,       0.722,            ,            ,            ,            ,            ,            ,            ,     474.904,       0.712,            ,            ,            ,            ,            ,            ,            ,     772.119,       0.778,            ,            ,            ,            ,            ,            ,            ,    1070.584,       0.755,            ,            ,            ,            ,            ,            ,            ,    1375.819,       0.721,            ,            ,            ,            ,            ,            ,            ,    1674.025,       0.685,            ,            ,            ,            ,            ,            ,            ,
                              ,     168.735,       0.675,            ,            ,            ,            ,            ,            ,            ,     475.613,       0.709,            ,            ,            ,            ,            ,            ,            ,     772.907,       0.788,            ,            ,            ,            ,            ,            ,            ,    1071.354,       0.771,            ,            ,            ,            ,            ,            ,            ,    1376.584,       0.765,            ,            ,            ,            ,            ,            ,            ,    1674.681,       0.655,            ,            ,            ,            ,            ,            ,            ,
                              ,     169.406,       0.671,            ,            ,            ,            ,            ,            ,            ,     476.320,       0.707,            ,            ,            ,            ,            ,            ,            ,     773.694,       0.787,            ,            ,            ,            ,            ,            ,            ,    1072.123,       0.769,            ,            ,            ,            ,            ,            ,            ,    1377.392,       0.808,            ,            ,            ,            ,            ,            ,            ,    1675.358,       0.678,            ,            ,            ,            ,            ,            ,            ,
                              ,     170.092,       0.686,            ,            ,            ,            ,            ,            ,            ,     477.035,       0.715,            ,            ,            ,            ,            ,            ,            ,     774.471,       0.776,            ,            ,            ,            ,            ,            ,            ,    1072.901,       0.778,            ,            ,            ,            ,            ,            ,            ,    1378.221,       0.829,            ,            ,            ,            ,            ,            ,            ,    1676.038,       0.680,            ,            ,            ,            ,            ,            ,            ,
                              ,     170.780,       0.688,            ,            ,            ,            ,            ,            ,            ,     477.749,       0.714,            ,            ,            ,            ,            ,            ,            ,     775.248,       0.777,            ,            ,            ,            ,            ,            ,            ,    1073.666,       0.765,            ,            ,            ,            ,            ,            ,            ,    1379.066,       0.846,            ,            ,            ,            ,            ,            ,            ,    1676.743,       0.705,            ,            ,            ,            ,            ,            ,            ,
                              ,     171.452,       0.672,            ,            ,            ,            ,            ,            ,            ,     478.455,       0.706,            ,            ,            ,            ,            ,            ,            ,     776.040,       0.792,            ,            ,            ,            ,            ,            ,            ,    1074.431,       0.765,            ,            ,            ,            ,            ,            ,            ,    1379.904,       0.838,            ,            ,            ,            ,            ,            ,            ,    1677.481,       0.738,            ,            ,            ,            ,            ,            ,            ,
                              ,     172.155,       0.703,            ,            ,            ,            ,            ,            ,            ,     479.174,       0.719,            ,            ,            ,            ,            ,            ,            ,     776.831,       0.791,            ,            ,            ,            ,            ,            ,            ,    1075.173,       0.742,            ,            ,            ,            ,            ,            ,            ,    1380.756,       0.852,            ,            ,            ,            ,            ,            ,            ,    1678.211,       0.729,            ,            ,            ,            ,            ,            ,            ,
                              ,     172.902,       0.747,            ,            ,            ,            ,            ,            ,            ,     479.896,       0.722,            ,            ,            ,            ,            ,            ,            ,     777.597,       0.766,            ,            ,            ,            ,            ,            ,            ,    1075.890,       0.717,            ,            ,            ,            ,            ,            ,            ,    1381.595,       0.839,            ,            ,            ,            ,            ,            ,            ,    1678.985,       0.774,            ,            ,            ,            ,            ,            ,            ,
                              ,     173.683,       0.780,            ,            ,            ,            ,            ,            ,            ,     480.651,       0.756,            ,            ,            ,            ,            ,            ,            ,     778.351,       0.754,            ,            ,            ,            ,            ,            ,            ,    1076.604,       0.715,            ,            ,            ,            ,            ,            ,            ,    1382.417,       0.822,            ,            ,            ,            ,            ,            ,            ,    1679.793,       0.808,            ,            ,            ,            ,            ,            ,            ,
                              ,     174.482,       0.800,            ,            ,            ,            ,            ,            ,            ,     481.450,       0.799,            ,            ,            ,            ,            ,            ,            ,     779.089,       0.738,            ,            ,            ,            ,            ,            ,            ,    1077.338,       0.733,            ,            ,            ,            ,            ,            ,            ,    1383.229,       0.812,            ,            ,            ,            ,            ,            ,            ,    1680.650,       0.857,            ,            ,            ,            ,            ,            ,            ,
                              ,     175.261,       0.778,            ,            ,            ,            ,            ,            ,            ,     482.270,       0.819,            ,            ,            ,            ,            ,            ,            ,     779.814,       0.726,            ,            ,            ,            ,            ,            ,            ,    1078.052,       0.714,            ,            ,            ,            ,            ,            ,            ,    1384.027,       0.799,            ,            ,            ,            ,            ,            ,            ,    1681.512,       0.861,            ,            ,            ,            ,            ,            ,            ,
                              ,     176.040,       0.779,            ,            ,            ,            ,            ,            ,            ,     483.085,       0.815,            ,            ,            ,            ,            ,            ,            ,     780.519,       0.704,            ,            ,            ,            ,            ,            ,            ,    1078.781,       0.729,            ,            ,            ,            ,            ,            ,            ,    1384.805,       0.777,            ,            ,            ,            ,            ,            ,            ,    1682.401,       0.890,            ,            ,            ,            ,            ,            ,            ,
                              ,     176.816,       0.776,            ,            ,            ,            ,            ,            ,            ,     483.894,       0.809,            ,            ,            ,            ,            ,            ,            ,     781.212,       0.693,            ,            ,            ,            ,            ,            ,            ,    1079.512,       0.730,            ,            ,            ,            ,            ,            ,            ,    1385.569,       0.765,            ,            ,            ,            ,            ,            ,            ,    1683.294,       0.893,            ,            ,            ,            ,            ,            ,            ,
                              ,     177.600,       0.783,            ,            ,            ,            ,            ,            ,            ,     484.690,       0.797,            ,            ,            ,            ,            ,            ,            ,     781.909,       0.697,            ,            ,            ,            ,            ,            ,            ,    1080.264,       0.752,            ,            ,            ,            ,            ,            ,            ,    1386.327,       0.758,            ,            ,            ,            ,            ,            ,            ,    1684.186,       0.892,            ,            ,            ,            ,            ,            ,            ,
                              ,     178.380,       0.780,            ,            ,            ,            ,            ,            ,            ,     485.457,       0.767,            ,            ,            ,            ,            ,            ,            ,     782.610,       0.701,            ,            ,            ,            ,            ,            ,            ,    1081.008,       0.744,            ,            ,            ,            ,            ,            ,            ,    1387.048,       0.721,            ,            ,            ,            ,            ,            ,            ,    1685.044,       0.858,            ,            ,            ,            ,            ,            ,            ,
                              ,     179.148,       0.769,            ,            ,            ,            ,            ,            ,            ,     486.196,       0.739,            ,            ,            ,            ,            ,            ,            ,     783.317,       0.707,            ,            ,            ,            ,            ,            ,            ,    1081.754,       0.746,            ,            ,            ,            ,            ,            ,            ,    1387.764,       0.716,            ,            ,            ,            ,            ,            ,            ,    1685.884,       0.840,            ,            ,            ,            ,            ,            ,            ,
                              ,     179.915,       0.767,            ,            ,            ,            ,            ,            ,            ,     486.931,       0.734,            ,            ,            ,            ,            ,            ,            ,     784.021,       0.704,            ,            ,            ,            ,            ,            ,            ,    1082.507,       0.753,            ,            ,            ,            ,            ,            ,            ,    1388.488,       0.725,            ,            ,            ,            ,            ,            ,            ,    1686.692,       0.809,            ,            ,            ,            ,            ,            ,            ,
                              ,     180.681,       0.766,            ,            ,            ,            ,            ,            ,            ,     487.664,       0.733,            ,            ,            ,            ,            ,            ,            ,     784.730,       0.709,            ,            ,            ,            ,            ,            ,            ,    1083.268,       0.761,            ,            ,            ,            ,            ,            ,            ,    1389.234,       0.746,            ,            ,            ,            ,            ,            ,            ,    1687.480,       0.788,            ,            ,            ,            ,            ,            ,            ,
                              ,     181.448,       0.768,            ,            ,            ,            ,            ,            ,            ,     488.404,       0.740,            ,            ,            ,            ,            ,            ,            ,     785.447,       0.717,            ,            ,            ,            ,            ,            ,            ,    1084.024,       0.757,            ,            ,            ,            ,            ,            ,            ,    1389.977,       0.742,            ,            ,            ,            ,            ,            ,            ,    1688.250,       0.770,            ,            ,            ,            ,            ,            ,            ,
                              ,     182.210,       0.762,            ,            ,            ,            ,            ,            ,            ,     489.151,       0.747,            ,            ,            ,            ,            ,            ,            ,     786.176,       0.729,            ,            ,            ,            ,            ,            ,            ,    1084.760,       0.735,            ,            ,            ,            ,            ,            ,            ,    1390.729,       0.752,            ,            ,            ,            ,            ,            ,            ,    1688.971,       0.721,            ,            ,            ,            ,            ,            ,            ,
                              ,     182.976,       0.766,            ,            ,            ,            ,            ,            ,            ,     489.877,       0.726,            ,            ,            ,            ,            ,            ,            ,     786.923,       0.747,            ,            ,            ,            ,            ,            ,            ,    1085.508,       0.748,            ,            ,            ,            ,            ,            ,            ,    1391.491,       0.763,            ,            ,            ,            ,            ,            ,            ,    1689.674,       0.703,            ,            ,            ,            ,            ,            ,            ,
                              ,     183.741,       0.766,            ,            ,            ,            ,            ,            ,            ,     490.606,       0.729,            ,            ,            ,            ,            ,            ,            ,     787.656,       0.733,            ,            ,            ,            ,            ,            ,            ,    1086.270,       0.762,            ,            ,            ,            ,            ,            ,            ,    1392.263,       0.771,            ,            ,            ,            ,            ,            ,            ,    1690.393,       0.719,            ,            ,            ,            ,            ,            ,            ,
                              ,     184.507,       0.766,            ,            ,            ,            ,            ,            ,            ,     491.344,       0.737,            ,            ,            ,            ,            ,            ,            ,     788.408,       0.752,            ,            ,            ,            ,            ,            ,            ,    1087.045,       0.775,            ,            ,            ,            ,            ,            ,            ,    1393.049,       0.786,            ,            ,            ,            ,            ,            ,            ,    1691.120,       0.728,            ,            ,            ,            ,            ,            ,            ,
                              ,     185.269,       0.762,            ,            ,            ,            ,            ,            ,            ,     492.100,       0.756,            ,            ,            ,            ,            ,            ,            ,     789.164,       0.756,            ,            ,            ,            ,            ,            ,            ,    1087.795,       0.750,            ,            ,            ,            ,            ,            ,            ,    1393.852,       0.803,            ,            ,            ,            ,            ,            ,            ,    1691.873,       0.753,            ,            ,            ,            ,            ,            ,            ,
                              ,     186.022,       0.754,            ,            ,            ,            ,            ,            ,            ,     492.860,       0.761,            ,            ,            ,            ,            ,            ,            ,     789.924,       0.760,            ,            ,            ,            ,            ,            ,            ,    1088.574,       0.779,            ,            ,            ,            ,            ,            ,            ,    1394.655,       0.804,            ,            ,            ,            ,            ,            ,            ,    1692.648,       0.775,            ,            ,            ,            ,            ,            ,            ,
                              ,     186.755,       0.732,            ,            ,            ,            ,            ,            ,            ,     493.634,       0.773,            ,            ,            ,            ,            ,            ,            ,     790.671,       0.747,            ,            ,            ,            ,            ,            ,            ,    1089.370,       0.796,            ,            ,            ,            ,            ,            ,            ,    1395.453,       0.798,            ,            ,            ,            ,            ,            ,            ,    1693.455,       0.807,            ,            ,            ,            ,            ,            ,            ,
                              ,     187.492,       0.737,            ,            ,            ,            ,            ,            ,            ,     494.426,       0.792,            ,            ,            ,            ,            ,            ,            ,     791.415,       0.744,            ,            ,            ,            ,            ,            ,            ,    1090.173,       0.803,            ,            ,            ,            ,            ,            ,            ,    1396.251,       0.798,            ,            ,            ,            ,            ,            ,            ,    1694.280,       0.825,            ,            ,            ,            ,            ,            ,            ,
